Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,legitimate
VirusShare_1015e9e3fc19bfc4503b1dfc88365b49,1015e9e3fc19bfc4503b1dfc88365b49,332,224,783,2,22,35328,20480,109568,17191,4096,40960,4194304.0,4096,512,4,0,6,0,4,0,233472,1024,306230,2,32768,2097152,4096,1048576,4096,0,16,7,3.29887906008,0.0,5.97387243183,9874.28571429,0,35328,30460.5714286,140,109520,8,155,0,0,9,3.80965323897,2.48824632785,6.46149331834,1917.88888889,48,9640,0,12,0
VirusShare_3b4e2f19eba7a389bc28b9595ef5e822,3b4e2f19eba7a389bc28b9595ef5e822,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,519176,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,0
VirusShare_22bdba54acd8f7ee67ea49f23d085537,22bdba54acd8f7ee67ea49f23d085537,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,526308,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,0
VirusShare_cf7588f7551622f11f1a6d0fc90112d1,cf7588f7551622f11f1a6d0fc90112d1,332,224,258,11,0,70656,130048,0,15741,4096,77824,4194304.0,4096,512,5,1,0,0,5,1,217088,1024,213271,2,33088,1048576,4096,1048576,4096,0,16,5,4.5932635307,2.71834388836,6.66904159286,38297.6,5120,70656,39955.6,14104,70652,7,105,1,0,7,3.27967541435,1.7987949407,5.26543593134,9899.28571429,16,67624,72,10,0
iedkcs32.dll,d78c4db153874db7ac6aa6a03be38b66,332,224,8450,11,0,282624,52736,0,280634,4096,286720,268435456.0,4096,512,6,3,6,3,6,1,344064,1024,338724,2,320,262144,4096,1048576,4096,0,16,5,4.74531976869,2.89449157517,6.1961958916,62976.0,1536,282624,66864.8,1264,282360,14,329,49,14,2,3.09986691186,2.66013439868,3.53959942505,542.0,208,876,92,16,1
VirusShare_b460e55551ca599401849aa8dceb95c2,b460e55551ca599401849aa8dceb95c2,332,224,259,9,0,165888,177664,0,120203,4096,172032,4194304.0,4096,512,5,0,0,0,5,0,352256,1024,0,2,33024,1048576,4096,1048576,4096,0,16,4,5.28268067222,3.47286783633,6.71750456425,52864.0,5632,165888,85671.0,19338,165571,10,207,1,0,16,3.37184045378,1.97095059445,5.94695501379,1140.0625,17,9544,72,0,0
Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager.ni.dll,1ded2bf44d49c0326e4373018c48aa0a,332,224,8450,8,0,0,0,0,0,0,0,1206910976.0,4096,512,5,0,0,0,5,0,204800,512,0,3,34112,0,0,0,0,0,16,5,4.57582280328,0.671688195218,6.67144661172,37376.0,512,133120,37013.4,39,132660,0,0,0,0,1,3.47686830484,3.47686830484,3.47686830484,1268.0,1268,1268,0,17,1
VirusShare_7c4cb1e634f39b476da25c7b7f9c0efd,7c4cb1e634f39b476da25c7b7f9c0efd,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,520568,2,33088,1048576,4096,1048576,4096,0,16,5,5.65247006243,4.14990094209,7.96279259334,101068.8,9728,330752,102619.0,9396,339620,3,89,0,0,6,3.75606821168,2.45849222582,5.31755235629,2739.5,48,9640,72,15,0
VirusShare_7f409af775079eccb8e9425e821efabd,7f409af775079eccb8e9425e821efabd,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,560527,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,0
VirusShare_3df719459ef143ce25820244a7d435f7,3df719459ef143ce25820244a7d435f7,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,531263,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,0
VirusShare_8c742e8f41dbf63065a585919df9370e,8c742e8f41dbf63065a585919df9370e,332,224,258,10,0,120320,385024,0,61658,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,528125,2,33088,1048576,4096,1048576,4096,0,16,5,5.63083047956,4.05523079353,7.96309190478,101068.8,9728,330752,102625.0,9400,339684,2,87,0,0,6,3.67288130951,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,0
VirusShare_c32df87017b6966803586a5cbbd360ad,c32df87017b6966803586a5cbbd360ad,332,224,33166,2,25,47616,21504,0,49600,4096,53248,4194304.0,4096,512,4,0,6,0,4,0,98304,1024,1669712,2,32768,1048576,16384,1048576,4096,0,16,8,3.23206179268,0.0,6.45490796561,8640.0,0,47616,8993.125,8,47336,11,114,0,0,16,3.46529546335,1.17487463252,5.15619635787,647.125,16,2216,0,15,0
VirusShare_dc64212adfecc1304a21ca8b159b3332,dc64212adfecc1304a21ca8b159b3332,332,224,258,11,0,210432,249856,0,117640,4096,217088,4194304.0,4096,512,5,1,0,0,5,1,475136,1024,487605,2,33088,1048576,4096,1048576,4096,0,16,5,4.99546631193,2.39039978604,7.69830325766,90316.8,14336,210432,91755.6,22872,210113,2,85,0,0,14,5.23530215436,2.9519815483,7.98791144724,10190.2142857,174,50796,72,0,0
VirusShare_69383b2808e31e5a0b26804b0c0ab9b1,69383b2808e31e5a0b26804b0c0ab9b1,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018160160,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,0
Microsoft.AnalysisServices.AdomdClient.resources.dll,ec26dd58d664859d94fca828da5c91e2,332,224,8462,8,0,24576,8192,0,32254,8192,32768,4194304.0,8192,4096,4,0,0,0,4,0,49152,4096,75731,3,1024,1048576,4096,1048576,4096,0,16,3,2.3835170929,0.00984533685143,5.70730015821,10922.6666667,4096,24576,8477.33333333,12,24068,1,1,0,0,1,3.58835785707,3.58835785707,3.58835785707,1260.0,1260,1260,0,18,1
wow32.dll,47f58dd6741406528cfa4d550d9848fe,332,224,8450,9,0,2048,2048,0,4409,4096,8192,2103508992.0,4096,512,6,1,6,1,6,1,20480,1024,27748,2,1344,262144,4096,1048576,4096,0,16,4,2.20336193474,0.162990075305,4.61467393035,1024.0,512,2048,662.0,8,1540,1,7,0,29,1,3.56340702867,3.56340702867,3.56340702867,880.0,880,880,0,16,1
VirusShare_db4d34540655b8b5eb0aa4aa4de995ce,db4d34540655b8b5eb0aa4aa4de995ce,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,542558,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,0
VirusShare_80e10abaa7ece4dcc24ef6ab9fdb81dd,80e10abaa7ece4dcc24ef6ab9fdb81dd,332,224,33166,2,25,47616,21504,0,49600,4096,53248,4194304.0,4096,512,4,0,6,0,4,0,98304,1024,2380851,2,32768,1048576,16384,1048576,4096,0,16,8,3.23241036446,0.0,6.45490796561,8640.0,0,47616,8993.125,8,47336,11,114,0,0,16,3.47192925482,1.17487463252,5.15619635787,647.125,16,2216,0,15,0
VirusShare_b66fd253ff98b092a4a9db79c7dc3ac5,b66fd253ff98b092a4a9db79c7dc3ac5,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018160920,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,0
VirusShare_86c6c72e2b3215cec4522372fe6e4655,86c6c72e2b3215cec4522372fe6e4655,332,224,258,11,0,112640,709632,0,15735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,835584,1024,2018690192,2,33088,1048576,4096,1048576,4096,0,16,5,5.37443862687,3.83993795128,6.5272284071,162713.6,17408,620544,164164.4,17564,620472,4,90,1,0,11,4.76343874009,2.75188027096,6.30050716255,56346.6363636,118,587776,72,0,0
spwmp.dll,6535f092a603c6eeed0d923ab05735e1,332,224,8450,9,0,4608,3072,0,6422,4096,12288,268435456.0,4096,512,6,1,6,1,6,1,24576,1024,29139,2,320,262144,4096,1048576,4096,0,16,4,3.31497634864,1.20343191824,5.2200987343,1792.0,512,4608,1625.25,390,4111,3,22,0,2,1,3.57200529225,3.57200529225,3.57200529225,956.0,956,956,72,16,1
VirusShare_8f3683d2781f17d74f9e971fe8a7a2c5,8f3683d2781f17d74f9e971fe8a7a2c5,332,224,258,10,0,118784,394752,0,59901,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,532480,1024,543399,2,33088,1048576,4096,1048576,4096,0,16,5,5.66015040119,4.19037647467,7.96244838494,102707.2,9216,347648,104183.0,9384,347600,7,112,0,0,24,6.91212714458,2.45849222582,7.99048736758,14429.0,48,22648,72,14,0
VirusShare_a33a06fa371f20ece0adf066dd0f3699,a33a06fa371f20ece0adf066dd0f3699,332,224,259,11,0,131584,74752,0,88427,4096,139264,4194304.0,4096,512,5,1,0,0,5,1,217088,1024,229344,2,33024,1048576,4096,1048576,4096,0,16,4,4.44626671118,2.26056322783,6.5743420057,48768.0,7168,131584,51372.25,6830,131317,4,109,2,0,6,3.62811384538,2.71930208419,5.2981557402,1071.66666667,48,3752,72,16,0
VirusShare_71731878e6b1c8b607111e928f4d6e9e,71731878e6b1c8b607111e928f4d6e9e,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,559646,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,0
VirusShare_5b1db0381c178e89eaaff4da3476bdf6,5b1db0381c178e89eaaff4da3476bdf6,332,224,258,10,0,28672,445952,16896,14819,4096,32768,4194304.0,4096,512,5,0,6,0,5,0,8708096,1024,684821,2,34112,1048576,4096,1048576,4096,0,16,6,3.87096297287,0.0,6.49788465186,10410.6666667,0,28672,1449850.66667,3978,8212480,8,172,1,0,9,4.03953148117,2.45849222582,5.97542015458,1897.0,48,9640,0,13,0
VirusShare_758710d4fea57df330034467d9279d99,758710d4fea57df330034467d9279d99,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,533586,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,0
VSTOMessageProvider.dll,658099ae599a214dc6d5c5f87e6a69ae,34404,240,8226,9,0,24064,20992,0,4716,4096,0,1124728832.0,4096,512,5,2,9,0,5,2,61440,1024,76739,3,64,1048576,4096,1048576,4096,0,16,6,3.63575061814,1.82519942138,6.18946505412,6826.66666667,1024,24064,7186.5,564,23675,1,60,0,0,2,2.84462353104,2.21691718669,3.4723298754,510.0,32,988,0,16,1
VirusShare_8b52446541e113053a1ea19b43e422f6,8b52446541e113053a1ea19b43e422f6,332,224,259,8,0,35328,446976,0,31539,4096,40960,4194304.0,4096,512,4,0,0,0,4,0,507904,1024,503790,2,256,1048576,4096,1048576,4096,0,16,6,2.48405516166,0.0,7.93675758315,80384.0,512,444416,80870.3333333,4,444128,5,90,10,0,14,4.11587738011,2.73258922065,7.99955755383,31660.0714286,90,415424,0,15,0
VirusShare_8edc7fd7eb19e8b543ff414f96b5595a,8edc7fd7eb19e8b543ff414f96b5595a,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,544363,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,0
VirusShare_94e2454ffb0088883e17817473a4fb8e,94e2454ffb0088883e17817473a4fb8e,332,224,259,9,0,25600,11264,16896,13643,4096,32768,4194304.0,4096,512,5,0,6,0,5,0,5222400,1024,3386696,2,33792,1048576,4096,1048576,4096,0,16,5,3.4942450873,0.0,6.48044837632,7372.8,0,25600,1042171.2,4024,4755456,8,168,1,0,7,3.199577865,1.91924070464,5.25857648579,507.0,20,1139,0,15,0
VirusShare_b24d4c44b2323e738d4a7eebafa803a0,b24d4c44b2323e738d4a7eebafa803a0,332,224,1295,6,0,8704,5632,0,8623,4096,16384,4194304.0,4096,512,4,0,4,0,4,0,28672,1024,0,2,0,1048576,4096,1048576,4096,0,16,4,4.45061025471,2.96437600543,6.09693972143,3456.0,1024,8704,3224.0,1124,8259,4,70,0,2,3,2.96745195153,2.16096404744,3.37232675408,450.666666667,20,744,0,11,0
VirusShare_639f279e7f1efdf9d66bb29642d1a97f,639f279e7f1efdf9d66bb29642d1a97f,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,559063,2,33088,1048576,4096,1048576,4096,0,16,5,5.65247006243,4.14990094209,7.96279259334,101068.8,9728,330752,102619.0,9396,339620,3,89,0,0,6,3.75606821168,2.45849222582,5.31755235629,2739.5,48,9640,72,15,0
VirusShare_bfe2577ddf0b448160b9cade2b75be98,bfe2577ddf0b448160b9cade2b75be98,332,224,259,9,0,165888,848384,0,120203,4096,172032,4194304.0,4096,512,5,0,0,0,5,0,1024000,1024,0,2,33024,1048576,4096,1048576,4096,0,16,4,5.50463717769,3.47286783633,6.71750456425,220544.0,5632,690176,253378.0,20307,690166,10,207,1,0,17,3.5591361606,1.97095059445,6.48647179605,40530.5882353,20,670016,72,0,0
VirusShare_8b0ae57ebc8ee4a7ba4cc8bc5786237a,8b0ae57ebc8ee4a7ba4cc8bc5786237a,332,224,258,10,0,120320,385024,0,61658,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,547393,2,33088,1048576,4096,1048576,4096,0,16,5,5.63083047956,4.05523079353,7.96309190478,101068.8,9728,330752,102625.0,9400,339684,2,87,0,0,6,3.67288130951,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,0
VirusShare_7b30d4bb362acc75c2eed45b81553e5b,7b30d4bb362acc75c2eed45b81553e5b,332,224,258,11,0,114176,500224,0,17389,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,626688,1024,2018481304,2,33088,1048576,4096,1048576,4096,0,16,5,6.02480521051,5.05266756475,6.54785463471,121036.8,9216,419840,122624.4,9150,419512,4,90,1,0,11,5.19188827179,2.81158312942,6.50481911035,38077.5454545,118,394752,72,0,0
VirusShare_c1a5cb977a5aa1a2b15b3a7b150f7b23,c1a5cb977a5aa1a2b15b3a7b150f7b23,332,224,33167,2,25,37888,13824,0,40000,4096,45056,4194304.0,4096,512,1,0,0,0,4,0,81920,1024,3818509979,2,0,1048576,16384,1048576,4096,0,16,8,2.35067950535,0.0,6.68484151336,6464.0,0,37888,7038.0,8,37732,8,96,0,0,13,3.48945775086,2.64576300669,5.05007355156,679.384615385,44,2216,0,0,0
VirusShare_317bb23aaa539f333fd9ac0c5cbba4d6,317bb23aaa539f333fd9ac0c5cbba4d6,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018161488,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,0
VirusShare_f60e2f02ad981adf9e64f1726ccdc5c4,f60e2f02ad981adf9e64f1726ccdc5c4,332,224,33167,2,25,37888,185344,0,40000,4096,45056,4194304.0,4096,512,1,0,6,0,4,0,253952,1024,0,2,32768,1048576,16384,1048576,4096,0,16,8,2.25660036149,0.0,6.56223225793,27904.0,0,181248,28451.5,8,180988,8,96,0,0,26,3.37566377582,2.03161908904,5.05007355156,6905.84615385,44,67624,0,15,0
e1dmsg.dll,c4f62cd86bc5da12233b6032be824e22,332,224,8462,6,0,0,61440,0,0,4096,4096,1610612736.0,4096,4096,4,0,0,0,4,0,65536,4096,81051,2,0,1048576,4096,1048576,4096,0,16,2,3.00005505141,0.0032818649698,5.99682823785,30720.0,4096,57344,28136.0,12,56260,0,0,0,0,20,4.48869466524,3.42949833247,6.4103720117,2783.4,876,5480,0,16,1
AcGenral.dll,b5b2896034d8adebd79e0c281b52508f,332,224,8450,9,0,495616,1688064,0,8719,4096,507904,1969094656.0,4096,512,6,1,6,1,6,1,2195456,1024,2241255,3,320,262144,4096,1048576,4096,0,16,4,5.0780046675,3.47876607324,6.79799493998,543872.0,33280,1610752,545570.25,35472,1610336,28,441,4,2,55,3.61396444961,2.39644613042,4.20758840749,29188.5090909,366,194080,72,16,1
VirusShare_c9ab9ef2d513f4f5223e45391047aa1f,c9ab9ef2d513f4f5223e45391047aa1f,332,224,33167,2,25,528384,28672,892928,1421632,897024,1425408,4194304.0,4096,512,4,0,0,0,4,0,1454080,4096,0,2,0,1048576,16384,1048576,4096,0,16,3,4.03763525276,0.0,7.92798845832,183978.666667,0,525312,483328.0,28672,892928,9,14,0,0,261,4.75891673375,0.0,7.91894367533,2375.85823755,16,207260,0,18,0
VirusShare_b0938856d069411a7a2a881fcc040d19,b0938856d069411a7a2a881fcc040d19,332,224,259,11,0,105472,67072,0,67947,4096,110592,4194304.0,4096,512,5,1,0,0,5,1,180224,1024,218192,2,33024,1048576,4096,1048576,4096,0,16,4,4.40760842432,2.36653487802,6.61217416457,40576.0,7168,105472,42883.5,6774,105030,4,106,2,0,6,3.63458333769,2.71930208419,5.2981557402,1062.33333333,48,3752,72,16,0
VirusShare_bbe6e45536e8578579b743d3c7ff1e09,bbe6e45536e8578579b743d3c7ff1e09,332,224,258,10,0,118784,382464,0,59946,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,561928,2,33088,1048576,4096,1048576,4096,0,16,5,5.66042707517,4.18800952737,7.96385857479,100249.6,9216,334848,101591.4,9374,334380,7,115,0,0,16,6.38643780503,2.45849222582,7.99268848362,20841.0,48,33945,72,14,0
sspicli.dll,46735b46a7acf5cf7568f42b459d48dd,332,224,8450,9,0,88576,8704,0,107437,65536,196608,2106195968.0,65536,512,6,1,6,1,6,1,393216,1024,129581,3,320,262144,4096,1048576,4096,0,16,4,4.72437229357,2.54260184238,6.56561279566,23936.0,1024,88576,24106.25,1056,88513,15,117,0,97,1,3.54752560135,3.54752560135,3.54752560135,956.0,956,956,72,16,1
VirusShare_cfba074b227872b67a027b7a7832ea0b,cfba074b227872b67a027b7a7832ea0b,332,224,33167,2,25,37888,15360,0,40000,4096,45056,4194304.0,4096,512,1,0,0,0,4,0,81920,1024,723056,2,0,1048576,16384,1048576,4096,0,16,8,2.3333664291,0.0,6.64204454424,6656.0,0,37888,7206.5,8,37732,8,96,0,0,14,3.42839854868,2.41356664511,5.08452412901,722.0,44,2216,0,15,0
VirusShare_af15ad2215d65e7314e44e5cfa972091,af15ad2215d65e7314e44e5cfa972091,332,224,258,11,0,210432,108032,0,117640,4096,217088,4194304.0,4096,512,5,1,0,0,5,1,331776,1024,322147,2,33088,1048576,4096,1048576,4096,0,16,5,4.25041129641,2.39039978604,6.38817838692,61952.0,2048,210432,63395.4,1656,210113,2,85,0,0,3,3.49193291201,2.16096404744,5.23143173123,459.0,20,744,72,0,0
VirusShare_aecad3b2e4d8f8506581416c1e10df60,aecad3b2e4d8f8506581416c1e10df60,332,224,783,2,22,35328,27648,252928,17187,4096,40960,4194304.0,4096,512,4,0,6,0,4,0,700416,1024,9019215,2,32768,2097152,4096,1048576,4096,0,16,7,3.46298047722,0.0,5.96134970663,10825.1428571,0,35328,97063.4285714,140,360448,8,155,0,0,13,4.27908458097,2.66910321084,6.26611549455,1257.53846154,104,4264,0,12,0
System.Workflow.Runtime.ni.dll,1e4f5af4491e8787bf100ed3a47ac7e0,332,224,8450,8,0,0,0,0,0,0,0,268435456.0,4096,512,5,0,0,0,5,0,1933312,512,0,3,1344,0,0,0,0,0,16,5,5.26165985855,3.05109214762,6.59543961465,383488.0,512,1495552,383258.0,310,1495324,0,0,0,0,1,3.57146870794,3.57146870794,3.57146870794,1064.0,1064,1064,0,18,1
Microsoft.Storage.Vds.resources.dll,cb3d78ac1c0539d324cacc6252e5c038,332,224,8450,8,0,2048,2048,0,9790,8192,16384,4194304.0,8192,512,4,0,0,0,4,0,32768,512,62407,3,34112,1048576,4096,1048576,4096,0,16,3,2.35612227938,0.0815394123432,4.45939028882,1365.33333333,512,2048,888.0,12,1604,1,1,0,0,1,3.5049932876,3.5049932876,3.5049932876,960.0,960,960,0,16,1
VirusShare_7477444fe5b4e9237381bc142161abd2,7477444fe5b4e9237381bc142161abd2,332,224,258,11,0,113664,682496,0,24735,4096,118784,4194304.0,4096,512,5,1,0,0,5,1,851968,1024,2018161488,2,33088,1048576,4096,1048576,4096,0,16,3,4.26337706158,0.206920017787,7.99894163996,94549.3333333,512,246272,281429.333333,512,806912,4,7,1,0,7,4.45336795506,2.62307816502,7.96700202426,80992.8571429,62,534528,0,0,0
VirusShare_ca737702079a15e768b379b424244a37,ca737702079a15e768b379b424244a37,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,562129,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,0
VirusShare_c6cbe4baa07e5e0304763412ea663ec9,c6cbe4baa07e5e0304763412ea663ec9,332,224,258,11,0,193024,132608,0,109585,4096,200704,4194304.0,4096,512,5,1,0,0,5,1,339968,1024,345524,2,33088,1048576,4096,1048576,4096,0,16,5,4.39407661434,2.33490043133,6.42107090113,63385.6,14336,193024,64883.0,22872,192991,3,110,0,0,11,3.81687162377,2.30357829543,5.23143173123,2346.27272727,132,9640,72,0,0
iedkcs32.dll,9c9fe69902cd45a7d9ab1f0c4ede646c,34404,240,8226,11,0,305664,48128,0,294048,4096,0,6442450944.0,4096,512,6,3,6,3,6,1,368640,1024,408865,2,352,262144,4096,1048576,4096,0,16,6,4.10754759153,2.48401009982,6.0392991758,55381.3333333,1536,305664,58827.3333333,1264,305656,14,312,46,14,2,3.10096516394,2.66013439868,3.5417959292,544.0,208,880,148,16,1
AcroBroker.exe,48de9cc34a0cd805700ebc87847ebf88,332,224,258,8,0,200704,69632,0,197175,4096,204800,4194304.0,4096,4096,4,0,0,0,4,0,274432,4096,330841,2,320,1048576,4096,1048576,4096,0,16,5,5.31237446713,4.75638798796,6.51838298795,54067.2,12288,200704,52929.0,10126,199917,10,245,6,0,7,3.8961014897,1.34631433946,5.23216726915,1588.0,52,8348,72,16,1
VirusShare_85a9081ed7bf587b1431ba92a0174dc0,85a9081ed7bf587b1431ba92a0174dc0,332,224,258,10,0,118784,382464,0,59882,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,533524,2,33088,1048576,4096,1048576,4096,0,16,5,5.66094145399,4.20006478048,7.95987755287,100249.6,9216,335360,101703.4,9354,335248,7,112,0,0,26,6.97809692101,2.45849222582,7.98853208613,12840.3846154,48,20394,72,14,0
imchxlm.dll,6e3419154a84fa90bb27f8b6a245332f,34404,240,8226,9,0,29184,6144,0,28156,4096,0,8792435982336.0,4096,512,6,1,6,1,6,1,53248,1024,98102,3,320,262144,4096,1048576,4096,0,16,5,3.3099811857,0.820199172094,6.32303546488,6758.4,512,29184,6825.2,322,29068,2,46,0,1,2,2.53674124562,1.5,3.57348249124,498.0,4,992,0,17,1
VirusShare_ce68d4f84c3747e2f30f6c8f73e42991,ce68d4f84c3747e2f30f6c8f73e42991,332,224,258,10,0,118784,381952,0,59802,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,533460,2,33088,1048576,4096,1048576,4096,0,16,5,5.63305887935,4.07818908128,7.96318213025,100147.2,9728,333824,101483.4,9358,333764,7,114,0,0,23,6.84157734779,2.45849222582,7.99217108612,14457.1304348,48,25410,72,15,0
PrintBrmUi.exe,84bf28e1f004fca4ad4ae116dd758940,332,224,258,9,0,35840,30208,0,31964,4096,40960,16777216.0,4096,512,6,1,6,1,6,1,77824,1024,125846,2,33088,262144,8192,1048576,4096,0,16,4,4.24250681235,2.28804003929,6.31125844866,16256.0,512,35840,16108.0,1152,35460,11,117,8,5,20,3.26146778918,2.0798180775,4.8763387574,1175.6,34,4264,72,15,1
VirusShare_6ae9bb6a2756d129f0ebd38090031e50,6ae9bb6a2756d129f0ebd38090031e50,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,525647,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,0
VirusShare_b789d6f685213ee72c56124315244e3d,b789d6f685213ee72c56124315244e3d,332,224,258,10,0,118784,394752,0,59901,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,532480,1024,522887,2,33088,1048576,4096,1048576,4096,0,16,5,5.66015040119,4.19037647467,7.96244838494,102707.2,9216,347648,104183.0,9384,347600,7,112,0,0,24,6.91212714458,2.45849222582,7.99048736758,14429.0,48,22648,72,14,0
